,Title,CharName,Role,MainCouple,ActorName,Gender,Image
1642,Itaewon Class,Park Sae Ro Yi,Main Role,Yes,Park Seo Joon,Male,https://i.mydramalist.com/j8meyc.jpg
1643,She Was Pretty,Ji Sung Jun,Main Role,Yes,Park Seo Joon,Male,https://i.mydramalist.com/j8meyc.jpg
1644,Witch's Romance,Yoon Dong Ha,Main Role,Yes,Park Seo Joon,Male,https://i.mydramalist.com/j8meyc.jpg
1645,Fight For My Way,Ko Dong Man,Main Role,Yes,Park Seo Joon,Male,https://i.mydramalist.com/j8meyc.jpg
1646,Dream High 2,Shi Woo,Support Role,No,Park Seo Joon,Male,https://i.mydramalist.com/j8meyc.jpg
1647,Hwarang,Moo Myung / Kim Sun Woo,Main Role,Yes,Park Seo Joon,Male,https://i.mydramalist.com/j8meyc.jpg
1648,What's Wrong with Secretary Kim,Lee Young Joon,Main Role,Yes,Park Seo Joon,Male,https://i.mydramalist.com/j8meyc.jpg
1649,The Hymn of Death,Jung Jum Hyo [Woo Jin's wife],Support Role,No,Park Seon Im,Female,https://i.mydramalist.com/r7zyZ_5c.jpg
1650,Prosecutor Princess,Seo In Woo,Main Role,Yes,Park Shi Hoo,Male,https://i.mydramalist.com/2DjjVc.jpg
1651,My Golden Life,Choi Do Kyung,Main Role,Yes,Park Shi Hoo,Male,https://i.mydramalist.com/2DjjVc.jpg
1652,The Princess's Man,Kim Seung Yoo,Main Role,Yes,Park Shi Hoo,Male,https://i.mydramalist.com/2DjjVc.jpg
1653,Cheongdamdong Alice,Cha Seung Jo,Main Role,Yes,Park Shi Hoo,Male,https://i.mydramalist.com/2DjjVc.jpg
1654,Best Wedding,Cha Gi Yeong,Main Role,Yes,Park Shi Yeon,Female,https://i.mydramalist.com/81jbAc.jpg
1655,When My Love Blooms,Jang Seo Gyung [Han Jae Hyun's wife],Support Role,No,Park Shi Yeon,Female,https://i.mydramalist.com/81jbAc.jpg
1656,Coffee House,Seo Eun Yeong,Main Role,No,Park Shi Yeon,Female,https://i.mydramalist.com/81jbAc.jpg
1657,The Innocent Man,Han Jae Hee,Main Role,No,Park Shi Yeon,Female,https://i.mydramalist.com/81jbAc.jpg
1658,Flower Boy Next Door,Go Dok Mi,Main Role,Yes,Park Shin Hye,Female,https://i.mydramalist.com/pYK4r_5c.jpg
1659,Pinocchio,Choi In Ha,Main Role,Yes,Park Shin Hye,Female,https://i.mydramalist.com/pYK4r_5c.jpg
1660,Doctors,Dr. Yoo Hye Jung,Main Role,Yes,Park Shin Hye,Female,https://i.mydramalist.com/pYK4r_5c.jpg
1661,Memories of the Alhambra,Jung Hee Joo / Emma,Main Role,Yes,Park Shin Hye,Female,https://i.mydramalist.com/pYK4r_5c.jpg
1662,The Heirs,Cha Eun Sang,Main Role,Yes,Park Shin Hye,Female,https://i.mydramalist.com/pYK4r_5c.jpg
1663,Heartstrings,Lee Kyu Won,Main Role,Yes,Park Shin Hye,Female,https://i.mydramalist.com/pYK4r_5c.jpg
1664,"Noble, My Love",Head of a department Kang,Support Role,No,Park Shin Woon,Male,https://i.mydramalist.com/X43Xqc.jpg
1665,A Beautiful Mind,Gye Jin Sung,Main Role,Yes,Park So Dam,Female,https://i.mydramalist.com/1qm06c.jpg
1666,Cinderella and the Four Knights,Eun Ha Won,Main Role,Yes,Park So Dam,Female,https://i.mydramalist.com/1qm06c.jpg
1667,Record of Youth,Ahn Jung Ha,Main Role,Yes,Park So Dam,Female,https://i.mydramalist.com/1qm06c.jpg
1668,Feel Good To Die,Yoo Shi Baek,Support Role,No,Park Sol Mi,Female,https://i.mydramalist.com/2wA27c.jpg
1669,Sweet Revenge,Shin Ji Hoon ,Main Role,Yes,Park Solomon,Male,https://i.mydramalist.com/0jr56_5c.jpg
1670,Queen of Ambition,Joo Da Hae,Main Role,Yes,Park Soo Ae,Female,https://i.mydramalist.com/vg4ye_5c.jpg
1671,Mask,Byun Ji Suk / Seo Eun Ha,Main Role,Yes,Park Soo Ae,Female,https://i.mydramalist.com/vg4ye_5c.jpg
1672,Flower Boy Next Door,Cha Do Hwi,Support Role,No,Park Soo Jin,Female,https://i.mydramalist.com/nOVl4c.jpg
1673,My Girlfriend Is a Gumiho,Eun Hye In,Support Role,No,Park Soo Jin,Female,https://i.mydramalist.com/nOVl4c.jpg
1674,I Picked Up a Star on the Road,Jin Se Ra [Joon Hyuk's girlfriend],Support Role,No,Park Soo Young,Female,https://i.mydramalist.com/0Rl6e_5c.jpg
1675,Record of Youth,Sa Young Nam [Hye Joon's father],Support Role,No,Park Soo Young,Male,https://i.mydramalist.com/EDXRpc.jpg
1676,The Incarnation of Money,Park Ki Soon [Lee Kang Seok's mother],Support Role,No,Park Soon Chun,Female,https://i.mydramalist.com/eWVQY_5c.jpg
1677,The World of the Married,Go Ye Rim [Sun Woo's friend],Support Role,No,Park Sun Young,Female,https://i.mydramalist.com/4oR3Kc.jpg
1678,My ID Is Gangnam Beauty,Do Sang Won [Kyung Suk's father],Support Role,No,Park Sung Geun,Male,https://i.mydramalist.com/k3JNm_5c.jpg
1679,Private Lives,Cha Hyun Tae [Joo Eun's father],Support Role,No,Park Sung Geun,Male,https://i.mydramalist.com/k3JNm_5c.jpg
1680,Memorials,Seo Gong Myung,Main Role,Yes,Park Sung Hoon,Male,https://i.mydramalist.com/2Z6wk_5c.jpg
1681,Rich Man,Cha Do Jin [Next In team],Support Role,No,Park Sung Hoon,Male,https://i.mydramalist.com/2Z6wk_5c.jpg
1682,The Smile Has Left Your Eyes,Yoo Jin Gook,Main Role,No,Park Sung Woong,Male,https://i.mydramalist.com/Zvb4jc.jpg
1683,Man to Man,Yeo Woon Gwang,Main Role,No,Park Sung Woong,Male,https://i.mydramalist.com/Zvb4jc.jpg
1684,Remember: War of the Son,Park Dong Ho,Main Role,Yes,Park Sung Woong,Male,https://i.mydramalist.com/Zvb4jc.jpg
1685,Fated to Love You,President Wang [Lee Gun's grandmother],Support Role,No,Park Won Sook,Female,https://i.mydramalist.com/aElX0c.jpg
1686,My Princess,Oh Yoon Joo,Main Role,No,Park Ye Jin,Female,https://i.mydramalist.com/qxnvP_5c.jpg
1687,Rooftop Prince,Lee Kak / Yong Tae Yong,Main Role,Yes,Park Yoo Chun,Male,https://i.mydramalist.com/QXb5vc.jpg
1688,Sungkyunkwan Scandal,Lee Sun Joon,Main Role,Yes,Park Yoo Chun,Male,https://i.mydramalist.com/QXb5vc.jpg
1689,The Girl Who Sees Scents,Choi Moo Gak,Main Role,Yes,Park Yoo Chun,Male,https://i.mydramalist.com/QXb5vc.jpg
1690,Missing You,Han Jung Woo,Main Role,Yes,Park Yoo Chun,Male,https://i.mydramalist.com/QXb5vc.jpg
1691,K-POP - The Ultimate Audition,Kang Woo Hyeon,Main Role,Yes,Park Yoo Hwan,Male,https://i.mydramalist.com/qQn8dc.jpg
1692,True Beauty,Kang Soo Jin,Main Role,No,Park Yoo Na,Female,https://i.mydramalist.com/6dK8X_5c.jpg
1693,Run On,Ki Jung Do [Seon Gyeom's father],Support Role,No,Park Young Gyu,Male,https://i.mydramalist.com/1wqYRc.jpg
1694,Protect the Boss,Chairman Cha,Support Role,No,Park Young Gyu,Male,https://i.mydramalist.com/1wqYRc.jpg
1695,Temperature of Love,Kang Min Ho,Support Role,No,Pyo Ji Hoon,Male,https://i.mydramalist.com/2gAxdc.jpg
1696,More Than Friends,Jin Sang Hyuk,Main Role,No,Pyo Ji Hoon,Male,https://i.mydramalist.com/2gAxdc.jpg
1697,Hotel del Luna,Ji Hyun Joong [Hotel receptionist],Support Role,No,Pyo Ji Hoon,Male,https://i.mydramalist.com/2gAxdc.jpg
1698,What's Wrong with Secretary Kim,Kim Ji Ah,Support Role,No,Pyo Ye Jin,Female,https://i.mydramalist.com/p8LmQc.jpg
1699,Witch's Romance,Baek Na Rae [Ji Yeon's friend],Support Role,No,Ra Mi Ran,Female,https://i.mydramalist.com/rbPkgc.jpg
1700,Long Time No See,[Gi Tae's older sister],Support Role,No,Ra Sun Young,Female,https://i.mydramalist.com/yEAJ3c.jpg
1701,"Please Come Back, Mister","Lee Hae Joon / ""Kim Yeong Soo""",Main Role,Yes,Rain,Male,https://i.mydramalist.com/rxvggc.jpg
1702,My Lovely Girl,Lee Hyun Wook,Main Role,Yes,Rain,Male,https://i.mydramalist.com/rxvggc.jpg
1703,Extraordinary You,"Ha Ru / ""Number 13""",Main Role,Yes,Ro Woon,Male,https://i.mydramalist.com/qw7m0c.jpg
1704,She Would Never Know,Chae Hyun Seung,Main Role,Yes,Ro Woon,Male,https://i.mydramalist.com/qw7m0c.jpg
1705,Click Your Heart,Kim Ro Woon,Main Role,No,Ro Woon,Male,https://i.mydramalist.com/qw7m0c.jpg
1706,Operation Proposal,Shin Hye Poong [Hye Sung's sister],Support Role,No,Roh Jeong Eui,Female,https://i.mydramalist.com/BNYK1_5c.jpg
1707,18 Again,Hong Shi Ah [Da Jung's & Dae Young's daughter],Support Role,No,Roh Jeong Eui,Female,https://i.mydramalist.com/BNYK1_5c.jpg
1708,18 Again,Hong Shi Woo [Da Jung's & Dae Young's son],Support Role,No,Ryeoun,Male,https://i.mydramalist.com/6zqbK_5c.jpg
1709,Miss Hammurabi,Jung Bo Wang,Support Role,No,Ryu Deok Hwan,Male,https://i.mydramalist.com/4BL1J_5c.jpg
1710,Faith,King Gong Min,Main Role,No,Ryu Deok Hwan,Male,https://i.mydramalist.com/4BL1J_5c.jpg
1711,A-Teen,Cha Gi Hyun,Main Role,No,Ryu Eui Hyun,Male,https://i.mydramalist.com/pVjKQ_5c.jpg
1712,Age of Youth,Kang Yi Na,Main Role,Yes,Ryu Hwa Young,Female,https://i.mydramalist.com/XgOlwc.jpg
1713,The Lover,Ryu Du Ri {Room 609},Main Role,Yes,Ryu Hyun Kyung,Female,https://i.mydramalist.com/QNpe6c.jpg
1714,Feel Good To Die,Choi Min Joo,Support Role,No,Ryu Hyun Kyung,Female,https://i.mydramalist.com/QNpe6c.jpg
1715,Baby-faced Beauty,Ji Seung Il,Main Role,No,Ryu Jin,Male,https://i.mydramalist.com/nOzY6c.jpg
1716,Prime Minister and I,Park Joon Ki,Support Role,No,Ryu Jin,Male,https://i.mydramalist.com/nOzY6c.jpg
1717,Reply 1988,Kim Jung Hwan,Main Role,No,Ryu Joon Yeol,Male,https://i.mydramalist.com/dBNgb_5c.jpg
1718,Lucky Romance,Je Su Ho,Main Role,Yes,Ryu Joon Yeol,Male,https://i.mydramalist.com/dBNgb_5c.jpg
1719,Lovestruck in the City,Kang Gun,Main Role,No,Ryu Kyung Soo,Male,https://i.mydramalist.com/1gDPbc.jpg
1720,My Beautiful Bride,Seo Jin Gi,Main Role,No,Ryu Seung Soo,Male,https://i.mydramalist.com/BDeR7_5c.jpg
1721,Forest,Bong Dae Yong [Aviation Rescue Team Leader],Support Role,No,Ryu Seung Soo,Male,https://i.mydramalist.com/BDeR7_5c.jpg
1722,My Father is Strange,Cha Jung Hwan,Main Role,No,Ryu Soo Young,Male,https://i.mydramalist.com/4kZL6c.jpg
1723,My Princess,Nam Jung Woo,Main Role,No,Ryu Soo Young,Male,https://i.mydramalist.com/4kZL6c.jpg
1724,Dramaworld,Ga In,Support Role,No,Sa Hee,Female,https://i.mydramalist.com/RZKoRc.jpg
1725,Witch's Romance,Hong Chae Hee,Support Role,No,Sa Hee,Female,https://i.mydramalist.com/RZKoRc.jpg
1726,Scent of a Woman,Yoo Hye Won,Support Role,No,Sa Hyun Jin,Female,https://i.mydramalist.com/v8m5q_5c.jpg
1727,Dramaworld,Joon Park,Main Role,Yes,Sean Richard ,Male,https://i.mydramalist.com/XrklZc.jpg
1728,Your House Helper,Han So Mi,Main Role,No,Seo Eun Ah,Female,https://i.mydramalist.com/EP1Rlc.jpg
1729,Something About 1 Percent,Han Joo Hee,Support Role,No,Seo Eun Chae,Female,https://i.mydramalist.com/ObYrxc.jpg
1730,My Golden Life,Seo Ji Soo,Main Role,No,Seo Eun Soo,Female,https://i.mydramalist.com/6LDBPc.jpg
1731,The Smile Has Left Your Eyes,Baek Seung Ah [Jin Kang friend],Support Role,No,Seo Eun Soo,Female,https://i.mydramalist.com/6LDBPc.jpg
1732,Beautiful Gong Shim,Gong Mi [Shim's Sister],Main Role,No,Seo Hyo Rim,Female,https://i.mydramalist.com/XrKJXc.jpg
1733,Scent of a Woman,Im Se Kyung,Main Role,No,Seo Hyo Rim,Female,https://i.mydramalist.com/XrKJXc.jpg
1734,Sungkyunkwan Scandal,Ha Hyo Eun,Support Role,No,Seo Hyo Rim,Female,https://i.mydramalist.com/XrKJXc.jpg
1735,"Me too, Flower!",Kim Dal,Support Role,No,Seo Hyo Rim,Female,https://i.mydramalist.com/XrKJXc.jpg
1736,Private Lives,Cha Joo Eun,Main Role,Yes,Seo Hyun,Female,https://i.mydramalist.com/q8Wb2c.jpg
1737,A Poem a Day, Yang Myung Chul [Rehabilitation therapist],Support Role,No,Seo Hyun Chul,Male,https://i.mydramalist.com/B1zEl_5c.jpg
1738,Temperature of Love,Lee Hyun Soo,Main Role,Yes,Seo Hyun Jin,Female,https://i.mydramalist.com/RkJVxc.jpg
1739,Another Miss Oh,Oh Hae Young #1,Main Role,Yes,Seo Hyun Jin,Female,https://i.mydramalist.com/RkJVxc.jpg
1740,The Beauty Inside,Han Se Gye,Main Role,Yes,Seo Hyun Jin,Female,https://i.mydramalist.com/RkJVxc.jpg
1741,Dr. Romantic,Dr. Yoon Seo Jung,Main Role,No,Seo Hyun Jin,Female,https://i.mydramalist.com/RkJVxc.jpg
1742,Flower of Evil,Kim Moo Jin,Main Role,No,Seo Hyun Woo,Male,https://i.mydramalist.com/Ry7w6_5c.jpg
1743,Reply 1997,Yoon Yoon Jae,Main Role,Yes,Seo In Guk,Male,https://i.mydramalist.com/QXz3Ac.jpg
1744,The Master's Sun,Kang Woo,Main Role,No,Seo In Guk,Male,https://i.mydramalist.com/QXz3Ac.jpg
1745,Shopping King Louie,Kang Ji Sung / Louis,Main Role,Yes,Seo In Guk,Male,https://i.mydramalist.com/QXz3Ac.jpg
1746,The Smile Has Left Your Eyes,Kim Moo Young / Kang Seon Ho,Main Role,Yes,Seo In Guk,Male,https://i.mydramalist.com/QXz3Ac.jpg
1747,High School King of Savvy,Lee Min Suk / Lee Hyung Suk,Main Role,Yes,Seo In Guk,Male,https://i.mydramalist.com/QXz3Ac.jpg
1748,One More Happy Ending,"Hong Ae Ran [Former ""Angels"" member]",Main Role,No,Seo In Young,Female,https://i.mydramalist.com/2EPdk_5c.jpg
1749,"Meow, the Secret Boy",Lee Jae Sun,Main Role,No,Seo Ji Hoon,Male,https://i.mydramalist.com/xK7bqc.jpg
1750,Flower Crew: Joseon Marriage Agency,Lee Soo / Kim Soo,Main Role,No,Seo Ji Hoon,Male,https://i.mydramalist.com/xK7bqc.jpg
1751,Mama Fairy and the Woodcutter,Kim Geum,Main Role,No,Seo Ji Hoon,Male,https://i.mydramalist.com/xK7bqc.jpg
1752,Dinner Mate,Woo Do Hee,Main Role,Yes,Seo Ji Hye,Female,https://i.mydramalist.com/4BNPJ_5c.jpg
1753,Crash Landing on You,Seo Dan,Main Role,No,Seo Ji Hye,Female,https://i.mydramalist.com/4BNPJ_5c.jpg
1754,49 Days,Shin In Jung,Main Role,No,Seo Ji Hye,Female,https://i.mydramalist.com/4BNPJ_5c.jpg
1755,The Time We Were Not in Love,Kim Su Mi [Ha Na's mother],Support Role,No,Seo Joo Hee,Female,https://i.mydramalist.com/ex6Pd_5c.jpg
1756,To The Beautiful You,Ha Seung Ri,Support Role,No,Seo Joon Young,Male,https://i.mydramalist.com/j4jgzc.jpg
1757,Descendants of the Sun,Ha Ja Ae [ER nursing team],Support Role,No,Seo Jung Yeon,Female,https://i.mydramalist.com/jAz0Oc.jpg
1758,Come and Hug Me,Chae Ok Hee [Stepmom],Support Role,No,Seo Jung Yeon,Female,https://i.mydramalist.com/jAz0Oc.jpg
1759,When the Weather Is Fine,Im Eun Sub / Kim Jin Ho,Main Role,Yes,Seo Kang Joon,Male,https://i.mydramalist.com/rbPe2c.jpg
1760,Cunning Single Lady,Kook Seung Hyeon,Main Role,No,Seo Kang Joon,Male,https://i.mydramalist.com/rbPe2c.jpg
1761,The Third Charm,On Joon Yeong,Main Role,Yes,Seo Kang Joon,Male,https://i.mydramalist.com/rbPe2c.jpg
1762,Are You Human Too?,Nam Shin / Android Nam Shin III,Main Role,Yes,Seo Kang Joon,Male,https://i.mydramalist.com/rbPe2c.jpg
1763,Cheese in the Trap,Baek In Ho,Main Role,No,Seo Kang Joon,Male,https://i.mydramalist.com/rbPe2c.jpg
1764,Angel Eyes,Park Hyeong Shik,Support Role,No,Seo Tae Hwa,Male,https://i.mydramalist.com/1kpBb_5c.jpg
1765,Cinderella's Sister,Goo Hyo Sun,Main Role,No,Seo Woo,Female,https://i.mydramalist.com/Yogdec.jpg
1766,"Hi Bye, Mama!",Jo Seo Woo [Yu Ri & Gang Hwa's daughter],Main Role,No,Seo Woo Jin,Male,https://i.mydramalist.com/dx4P5_5c.jpg
1767,Queen In Hyun's Man,King Suk Jong,Support Role,No,Seo Woo Jin,Male,https://i.mydramalist.com/x45Rrc.jpg
1768,Hwarang,Princess Sook Myung,Support Role,No,Seo Ye Ji,Female,https://i.mydramalist.com/p3Own_5c.jpg
1769,Lawless Lawyer,Ha Jae Yi,Main Role,Yes,Seo Ye Ji,Female,https://i.mydramalist.com/p3Own_5c.jpg
1770,Moorim School,Shim Soon Duk,Main Role,No,Seo Ye Ji,Female,https://i.mydramalist.com/p3Own_5c.jpg
1771,It's Okay to Not Be Okay,Ko Moon Young,Main Role,Yes,Seo Ye Ji,Female,https://i.mydramalist.com/p3Own_5c.jpg
1772,Warm and Cozy,Mok Ji Won,Support Role,No,Seo Yi Ahn,Female,https://i.mydramalist.com/2g3Pdc.jpg
1773,Girls' Generation 1979,Bae Dong Moon,Main Role,No,Seo Young Joo,Male,https://i.mydramalist.com/RRZ7V_5c.jpg
1774,School 2017,Hong Nam Joo [Dae Hwi's girlfriend],Support Role,No,Seol In Ah,Female,https://i.mydramalist.com/deOyW_5c.jpg
1775,Mr. Queen,Jo Hwa Jin [Royal concubine],Support Role,No,Seol In Ah,Female,https://i.mydramalist.com/deOyW_5c.jpg
1776,The Scholar Who Walks the Night,Lee Yoon,Main Role,No,Shim Chang Min,Male,https://i.mydramalist.com/ePvPE_5c.jpg
1777,Naeil's Cantabile,Seol Nae Il,Main Role,Yes,Shim Eun Kyung,Female,https://i.mydramalist.com/Qj2pAc.jpg
1778,Rebel: Thief Who Stole the People,Hong Gil Hyun,Main Role,No,Shim Hee Sub,Male,https://i.mydramalist.com/R375Rc.jpg
1779,Secret Love Affair,Han Sung Sook,Support Role,No,Shim Hye Jin,Female,https://i.mydramalist.com/qbqOPc.jpg
1780,Strong Woman Do Bong Soon,Hwang Jin Yi [Bong Soon's mother],Support Role,No,Shim Hye Jin,Female,https://i.mydramalist.com/qbqOPc.jpg
1781,Melting Me Softly,Hwang Byung Shim / Hwang Dong Hyuk [Mi Ran’s ex-boyfriend / College professor],Support Role,No,Shim Hyung Tak,Male,https://i.mydramalist.com/6o6gdc.jpg
1782,Let's Eat,Kim Hak Moon,Main Role,No,Shim Hyung Tak,Male,https://i.mydramalist.com/6o6gdc.jpg
1783,Touch Your Heart,Choi Yoon Hyuk [Divorce lawyer] ,Support Role,No,Shim Hyung Tak,Male,https://i.mydramalist.com/6o6gdc.jpg
1784,The Legend of the Blue Sea,Tae Oh,Support Role,No,Shin  Won Ho,Male,https://i.mydramalist.com/BmmgAc.jpg
1785,Big,Kang Kyung Joon,Main Role,No,Shin  Won Ho,Male,https://i.mydramalist.com/BmmgAc.jpg
1786,"Hi Bye, Mama!",Go Hyun Jung [Yu Ri's best friend / Geun Sang's wife],Support Role,No,Shin Dong Mi,Female,https://i.mydramalist.com/RQlbY_5c.jpg
1787,She Was Pretty,Cha Joo Young [Fashion Director],Support Role,No,Shin Dong Mi,Female,https://i.mydramalist.com/RQlbY_5c.jpg
1788,"King of Baking, Kim Tak Goo",Goo Ma Jun [Young],Main Role,No,Shin Dong Woo,Male,https://i.mydramalist.com/jr01zc.jpg
1789,Stars Falling From the Sky,Won Joon Ha [Brother],Main Role,No,Shin Dong Wook,Male,https://i.mydramalist.com/RQKdz_5c.jpg
1790,Dr. Romantic 2,Bae Moon Jung [Orthopedic specialist at Doldam Hospital],Support Role,No,Shin Dong Wook,Male,https://i.mydramalist.com/RQKdz_5c.jpg
1791,The Last Empress,Kang Eun Ran,Main Role,No,Shin Eun Kyung,Female,https://i.mydramalist.com/xg1Yyc.jpg
1792,Do Do Sol Sol La La Sol,Jin Ha Young,Support Role,No,Shin Eun Soo,Female,https://i.mydramalist.com/Xz7Wn_5c.jpg
1793,All About My Romance,Kim Soo Yeong,Main Role,Yes,Shin Ha Kyun,Male,https://i.mydramalist.com/EN4dp_5c.jpg
1794,My Golden Life,Seo Ji Ahn,Main Role,Yes,Shin Hae Sun,Female,https://i.mydramalist.com/q5VbB_5c.jpg
1795,Angel's Last Mission: Love,Lee Yeon Seo | Choi Sul Hee,Main Role,Yes,Shin Hae Sun,Female,https://i.mydramalist.com/q5VbB_5c.jpg
1796,The Hymn of Death,Yun Shim Deok,Main Role,Yes,Shin Hae Sun,Female,https://i.mydramalist.com/q5VbB_5c.jpg
1797,Mr. Queen,Kim So Yong / Jang Bong Hwan,Main Role,Yes,Shin Hae Sun,Female,https://i.mydramalist.com/q5VbB_5c.jpg
1798,The Legend of the Blue Sea,Cha Shi Ah,Support Role,No,Shin Hae Sun,Female,https://i.mydramalist.com/q5VbB_5c.jpg
1799,High School King of Savvy,Go Yoon Joo,Support Role,No,Shin Hae Sun,Female,https://i.mydramalist.com/q5VbB_5c.jpg
1800,Thirty But Seventeen,Woo Seo Ri,Main Role,Yes,Shin Hae Sun,Female,https://i.mydramalist.com/q5VbB_5c.jpg
1801,Hospital Playlist,Jang Gyeo Wool [Surgery Resident],Support Role,No,Shin Hyun Bin,Female,https://i.mydramalist.com/RRXVY_5c.jpg
1802,Warrior Baek Dong Soo,Yoo Ji Sun,Main Role,No,Shin Hyun Bin,Female,https://i.mydramalist.com/RRXVY_5c.jpg
1803,Moorim School,Principal Hwang Moo Song,Support Role,No,Shin Hyun Joon,Male,https://i.mydramalist.com/rN3Qjc.jpg
1804,The Bridal Mask,Lee Kang San / Lee In,Support Role,No,Shin Hyun Joon,Male,https://i.mydramalist.com/rN3Qjc.jpg
1805,Eulachacha Waikiki 2,Kook Ki Bong,Main Role,No,Shin Hyun Soo,Male,https://i.mydramalist.com/2zRWV_5c.jpg
1806,The Emperor: Owner of the Mask,Lee Chung Woon,Support Role,No,Shin Hyun Soo,Male,https://i.mydramalist.com/2zRWV_5c.jpg
1807,Star of the Universe,Koo Se Joo,Support Role,No,Shin Hyun Soo,Male,https://i.mydramalist.com/2zRWV_5c.jpg
1808,While You Were Sleeping,Jung Seung Won [Jae Chan's little brother],Support Role,No,Shin Jae Ha,Male,https://i.mydramalist.com/E07m7_5c.jpg
1809,Go Ho's Starry Night,Oh Jung Min,Support Role,No,Shin Jae Ha,Male,https://i.mydramalist.com/E07m7_5c.jpg
1810,Big,Lee Ae Kyung,Support Role,No,Shin Ji Soo,Female,https://i.mydramalist.com/AzlR4c.jpg
1811,One More Time,Bo Yu,Support Role,No,Shin Ji Soo,Female,https://i.mydramalist.com/gOwdOc.jpg
1812,Encounter,Kim Jang Soo [Jin Hyuk's Father],Support Role,No,Shin Jung Keun,Male,https://i.mydramalist.com/wwnNNc.jpg
1813,The Time We Were Not in Love,Oh Jung Geun [Ha Na's father],Support Role,No,Shin Jung Keun,Male,https://i.mydramalist.com/wwnNNc.jpg
1814,Hotel del Luna,Kim Sun Bi [Bartender],Support Role,No,Shin Jung Keun,Male,https://i.mydramalist.com/wwnNNc.jpg
1815,Oh My Venus,Kang Joo Eun,Main Role,Yes,Shin Min Ah,Female,https://i.mydramalist.com/Q71NAc.jpg
1816,Tomorrow With You,"Song Ma Rin / ""Bap Soon""",Main Role,Yes,Shin Min Ah,Female,https://i.mydramalist.com/Q71NAc.jpg
1817,Arang and the Magistrate,Ah Rang / Lee Seo Rim,Main Role,Yes,Shin Min Ah,Female,https://i.mydramalist.com/Q71NAc.jpg
1818,My Girlfriend Is a Gumiho,Gumiho | Gildal,Main Role,Yes,Shin Min Ah,Female,https://i.mydramalist.com/Q71NAc.jpg
1819,Marriage Contract,Cha Eun Sung [Hye Soo's daughter],Main Role,No,Shin Rin Ah,Female,https://i.mydramalist.com/6EpDO_5c.jpg
1820,Rookie Historian Goo Hae Ryung,Goo Hae Ryung / Hui Yeon,Main Role,Yes,Shin Se Kyung,Female,https://i.mydramalist.com/ZQkkj_5c.jpg
1821,The Girl Who Sees Scents,Oh Cho Rim / Choi Eun Sul,Main Role,Yes,Shin Se Kyung,Female,https://i.mydramalist.com/ZQkkj_5c.jpg
1822,Six Flying Dragons,Boon Yi,Main Role,No,Shin Se Kyung,Female,https://i.mydramalist.com/ZQkkj_5c.jpg
1823,Run On,Oh Mi Joo,Main Role,Yes,Shin Se Kyung,Female,https://i.mydramalist.com/ZQkkj_5c.jpg
1824,When A Man's in Love,Seo Mi Do,Main Role,Yes,Shin Se Kyung,Female,https://i.mydramalist.com/ZQkkj_5c.jpg
1825,The Bride of Habaek,Yoon So Ah,Main Role,Yes,Shin Se Kyung,Female,https://i.mydramalist.com/ZQkkj_5c.jpg
1826,Moment at Eighteen,Ma Hwi Young,Main Role,No,Shin Seung Ho,Male,https://i.mydramalist.com/6LYyOc.jpg
1827,A-Teen,Nam Si Woo,Main Role,No,Shin Seung Ho,Male,https://i.mydramalist.com/6LYyOc.jpg
1828,"I  Do, I Do",[Tae Kang's friend],Support Role,No,Shin Seung Hwan,Male,https://i.mydramalist.com/oERJxc.jpg
1829,Myung Wol the Spy,Bang Guk Bong,Support Role,No,Shin Seung Hwan,Male,https://i.mydramalist.com/oERJxc.jpg
1830,Reply 1997,Mo Yoo Jung,Main Role,No,Shin So Yool,Female,https://i.mydramalist.com/dW5Y0_5c.jpg
1831,Ugly Alert,Shin Joo Yeong,Main Role,No,Shin So Yool,Female,https://i.mydramalist.com/dW5Y0_5c.jpg
1832,Perfume,Seo Yi Do,Main Role,Yes,Shin Sung Rok,Male,https://i.mydramalist.com/44Rndc.jpg
1833,The Last Empress,Lee Hyuk,Main Role,Yes,Shin Sung Rok,Male,https://i.mydramalist.com/44Rndc.jpg
1834,You Who Came from the Stars,Lee Jae Kyung [Hee Kyung's brother],Support Role,No,Shin Sung Rok,Male,https://i.mydramalist.com/44Rndc.jpg
1835,Trot Lovers,Jo Geun Woo,Main Role,No,Shin Sung Rok,Male,https://i.mydramalist.com/44Rndc.jpg
1836,Moorim School,Chae Yoon,Support Role,No,Shin Sung Woo,Male,https://i.mydramalist.com/kVbYrc.jpg
1837,"Meow, the Secret Boy",Kim Sol Ah,Main Role,Yes,Shin Ye Eun,Female,https://i.mydramalist.com/25K5V_5c.jpg
1838,More Than Friends,Kyung Woo Yeon,Main Role,Yes,Shin Ye Eun,Female,https://i.mydramalist.com/25K5V_5c.jpg
1839,A-Teen,Do Ha Na,Main Role,Yes,Shin Ye Eun,Female,https://i.mydramalist.com/25K5V_5c.jpg
1840,He Is Psychometric,Yoon Jae In,Main Role,Yes,Shin Ye Eun,Female,https://i.mydramalist.com/25K5V_5c.jpg
1841,Oh My Venus,Kim Young Ho / John Kim,Main Role,Yes,So Ji Sub,Male,https://i.mydramalist.com/p0pErc.jpg
1842,The Master's Sun,"Joo Joong Won / ""Joo Goon""",Main Role,Yes,So Ji Sub,Male,https://i.mydramalist.com/p0pErc.jpg
